Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME,Column A,CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE,CONTRIBUTION_DATE3,recipient_surname,CLIENT.INDUSTRY,ORIGINAL.CLIENT.NAME
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,144,4153,2013-04-01,2013-06-30,2013-05-09,Alderman Will Burns,1000.00,15221,MICHAEL,KASPER,2013-09-16,2013-05-09,Burns,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,145,4149,2013-04-01,2013-06-30,2013-06-07,Alderman Walter Burnett,500.00,15221,MICHAEL,KASPER,2013-09-16,2013-06-07,Burnett,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1698,4146,2013-01-01,2013-03-31,2013-02-21,"Alderman Proco ""Joe"" Moreno",300.00,15221,MICHAEL,KASPER,2013-09-16,2013-02-21,Moreno,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1699,4142,2013-01-01,2013-03-31,2013-01-16,Alderman George Cardenas,500.00,15221,MICHAEL,KASPER,2013-09-16,2013-01-16,Cardenas,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1700,4141,2013-01-01,2013-03-31,2013-03-12,Alderman Michelle Harris,500.00,15221,MICHAEL,KASPER,2013-09-16,2013-03-12,Harris,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2505,4147,2013-01-01,2013-03-31,2013-02-21,Alderman Jason Ervin,300.00,15221,MICHAEL,KASPER,2013-09-16,2013-02-21,Ervin,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2506,4154,2013-04-01,2013-06-30,2013-06-07,Alderman Joe Moore,250.00,15221,MICHAEL,KASPER,2013-09-16,2013-06-07,Moore,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2507,4152,2013-04-01,2013-06-30,2013-06-06,Alderman Mike Zalewski,500.00,15221,MICHAEL,KASPER,2013-09-16,2013-06-06,Zalewski,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2897,4143,2013-01-01,2013-03-31,2013-02-21,Alderman Brendan Reilly,500.00,15221,MICHAEL,KASPER,2013-09-16,2013-02-21,Reilly,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2898,4150,2013-04-01,2013-06-30,2013-06-07,Alderman Michele Smith,250.00,15221,MICHAEL,KASPER,2013-09-16,2013-06-07,Smith,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,526,4151,2013-04-01,2013-06-30,2013-06-07,11th Ward Democratic Party,500.00,15221,MICHAEL,KASPER,2013-09-16,2013-06-07,NA,HOSPITALITY / RESTAURANT,SMG
2013,15221,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,900,4148,2013-04-01,2013-06-30,2013-06-07,Alderman Patrick J. O'Connor,500.00,15221,MICHAEL,KASPER,2013-09-16,2013-06-07,O'Connor,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1417,7858,2014-01-01,2014-03-31,2014-02-13,Alderman James Cappleman,250.00,21643,David,Dring,2014-10-30,2014-02-13,Cappleman,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1557,8151,2014-10-01,2014-12-31,2014-10-23,Alderman Edward M. Burke,1500.00,21643,David,Dring,2015-01-12,2014-10-23,Burke,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1558,8148,2014-10-01,2014-12-31,2014-10-23,Alderman Patrick J. O'Connor,500.00,21643,David,Dring,2015-01-12,2014-10-23,O'Connor,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1784,7870,2014-07-01,2014-09-30,2014-08-12,Alderman Proco Joe Moreno (In-Kind Contribution),1210.70,21643,David,Dring,2014-10-30,2014-08-12,Moreno,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2198,7856,2014-01-01,2014-03-31,2014-03-12,Alderman Tim Cullerton,250.00,21643,David,Dring,2014-10-30,2014-03-12,Cullerton,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2199,7869,2014-07-01,2014-09-30,2014-09-22,Alderman Deb Mell,300.00,21643,David,Dring,2014-10-30,2014-09-22,Mell,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2338,8149,2014-10-01,2014-12-31,2014-10-23,Eighth Ward Regular Democratic Organization,300.00,21643,David,Dring,2015-01-12,2014-10-23,NA,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,236,7857,2014-01-01,2014-03-31,2014-03-12,Alderman Michelle A. Harris,500.00,21643,David,Dring,2014-10-30,2014-03-12,Harris,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,237,7864,2014-04-01,2014-06-30,2014-06-04,Alderman Will Burns,1000.00,21643,David,Dring,2014-10-30,2014-06-04,Burns,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,238,7866,2014-07-01,2014-09-30,2014-07-16,Alderman Tom Tonney,500.00,21643,David,Dring,2014-10-30,2014-07-16,NA,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2601,7861,2014-01-01,2014-03-31,2014-03-12,Alderman Danny Solis,500.00,21643,David,Dring,2014-10-30,2014-03-12,Solis,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2602,7859,2014-01-01,2014-03-31,2014-02-13,Alderman Patrick J. O'Connor,500.00,21643,David,Dring,2014-10-30,2014-02-13,O'Connor,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2603,7855,2014-01-01,2014-03-31,2014-02-13,Alderman Margaret Laurino,250.00,21643,David,Dring,2014-10-30,2014-02-13,Laurino,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2604,7865,2014-04-01,2014-06-30,2014-04-16,Alderman Mary O'Connor,200.00,21643,David,Dring,2014-10-30,2014-04-16,O'Connor,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2605,7868,2014-07-01,2014-09-30,2014-09-05,Alderman Patrick J. O'Connor,200.00,21643,David,Dring,2014-10-30,2014-09-05,O'Connor,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2990,7860,2014-01-01,2014-03-31,2014-03-12,11th Ward Democratic Party,500.00,21643,David,Dring,2014-10-30,2014-03-12,NA,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2991,7862,2014-04-01,2014-06-30,2014-06-04,Alderman Ameya Pawar,300.00,21643,David,Dring,2014-10-30,2014-06-04,Pawar,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2992,7871,2014-07-01,2014-09-30,2014-09-05,Alderman Walter Burnett,500.00,21643,David,Dring,2014-10-30,2014-09-05,Burnett,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2993,7867,2014-07-01,2014-09-30,2014-07-17,Alderman Leslie Hairston,300.00,21643,David,Dring,2014-10-30,2014-07-17,Hairston,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,3134,8150,2014-10-01,2014-12-31,2014-10-23,44th Ward Democratic Organization,300.00,21643,David,Dring,2015-01-12,2014-10-23,NA,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,358,8152,2014-10-01,2014-12-31,2014-10-23,Alderman Margaret Laurino,250.00,21643,David,Dring,2015-01-12,2014-10-23,Laurino,HOSPITALITY / RESTAURANT,SMG
2014,21643,7081,15001,Mr.,David,M,Dring,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,618,7863,2014-04-01,2014-06-30,2014-06-04,Alderman Harry Osterman,300.00,21643,David,Dring,2014-10-30,2014-06-04,Osterman,HOSPITALITY / RESTAURANT,SMG
2012,9582,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1185,1044,2012-01-01,2012-06-30,2012-03-02,Alderman Proco Joe Moreno,250.00,9582,MICHAEL,KASPER,2012-10-15,2012-03-02,Moreno,HOSPITALITY / RESTAURANT,SMG
2012,9582,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1186,1041,2012-01-01,2012-06-30,2012-06-05,Alderman Will Burns,500.00,9582,MICHAEL,KASPER,2012-10-15,2012-06-05,Burns,HOSPITALITY / RESTAURANT,SMG
2012,9582,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1594,1063,2012-07-01,2012-09-30,2012-09-13,"Alderman Walter Burnett, Jr.",300.00,9582,MICHAEL,KASPER,2012-10-15,2012-09-13,Burnett,HOSPITALITY / RESTAURANT,SMG
2012,9582,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1600,1046,2012-01-01,2012-06-30,2012-06-05,Alderman Tom Tunney,250.00,9582,MICHAEL,KASPER,2012-10-15,2012-06-05,Tunney,HOSPITALITY / RESTAURANT,SMG
2012,9582,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1601,1043,2012-01-01,2012-06-30,2012-02-07,Alderman Richard Mell,300.00,9582,MICHAEL,KASPER,2012-10-15,2012-02-07,Mell,HOSPITALITY / RESTAURANT,SMG
2012,9582,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1989,1045,2012-01-01,2012-06-30,2012-06-05,Alderman Patrick O'Connor,500.00,9582,MICHAEL,KASPER,2012-10-15,2012-06-05,O'Connor,HOSPITALITY / RESTAURANT,SMG
2012,9582,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,2391,1061,2012-07-01,2012-09-30,2012-09-13,Alderman Carrie Austin,500.00,9582,MICHAEL,KASPER,2012-10-15,2012-09-13,Austin,HOSPITALITY / RESTAURANT,SMG
2012,9582,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,40,1042,2012-01-01,2012-06-30,2012-06-05,Alderman Richard Munoz,250.00,9582,MICHAEL,KASPER,2012-10-15,2012-06-05,Munoz,HOSPITALITY / RESTAURANT,SMG
2012,9582,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,782,1062,2012-07-01,2012-09-30,2012-09-13,Alderman James Cappleman,250.00,9582,MICHAEL,KASPER,2012-10-15,2012-09-13,Cappleman,HOSPITALITY / RESTAURANT,SMG
2012,9704,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1192,1146,2012-01-01,2012-06-30,2012-06-05,Alderman Will Burns,500.00,9704,MICHAEL,KASPER,2012-10-19,2012-06-05,Burns,HOSPITALITY / RESTAURANT,SMG
2012,9704,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1193,1151,2012-07-01,2012-09-30,2012-09-13,Alderman James Cappleman,250.00,9704,MICHAEL,KASPER,2012-10-19,2012-09-13,Cappleman,HOSPITALITY / RESTAURANT,SMG
2012,9704,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1607,1147,2012-01-01,2012-06-30,2012-02-07,Alderman Richard Mell,300.00,9704,MICHAEL,KASPER,2012-10-19,2012-02-07,Mell,HOSPITALITY / RESTAURANT,SMG
2012,9704,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1608,1145,2012-01-01,2012-06-30,2012-06-05,Alderman Tom Tunney,250.00,9704,MICHAEL,KASPER,2012-10-19,2012-06-05,Tunney,HOSPITALITY / RESTAURANT,SMG
2012,9704,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1609,1150,2012-07-01,2012-09-30,2012-09-13,"Alderman Walter Burnett, Jr.",300.00,9704,MICHAEL,KASPER,2012-10-19,2012-09-13,Burnett,HOSPITALITY / RESTAURANT,SMG
2012,9704,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1992,1148,2012-01-01,2012-06-30,2012-06-05,Alderman Richard Munoz,250.00,9704,MICHAEL,KASPER,2012-10-19,2012-06-05,Munoz,HOSPITALITY / RESTAURANT,SMG
2012,9704,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,1993,1149,2012-07-01,2012-09-30,2012-09-13,Alderman Carrie Austin,500.00,9704,MICHAEL,KASPER,2012-10-19,2012-09-13,Austin,HOSPITALITY / RESTAURANT,SMG
2012,9704,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,797,1144,2012-01-01,2012-06-30,2012-06-05,Alderman Patrick O'Connor,500.00,9704,MICHAEL,KASPER,2012-10-19,2012-06-05,O'Connor,HOSPITALITY / RESTAURANT,SMG
2012,9704,4095,15001,Mr.,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, PC",SMG,798,1143,2012-01-01,2012-06-30,2012-03-02,Alderman Proco Joe Moreno,250.00,9704,MICHAEL,KASPER,2012-10-19,2012-03-02,Moreno,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1068,8624,2015-01-01,2015-03-31,2015-01-20,Alderman Jason Ervin,500.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-01-20,Ervin,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1069,8621,2015-01-01,2015-03-31,2015-01-20,Alderman Will Burns,500.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-01-20,Burns,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1498,8632,2015-01-01,2015-03-31,2015-02-12,Alderman George A. Cardenas,500.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-02-12,Cardenas,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1499,8630,2015-01-01,2015-03-31,2015-02-12,Alderman Emma Mitts,300.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-02-12,Mitts,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1876,8629,2015-01-01,2015-03-31,2015-02-12,Alderman Danny Solis,500.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-02-12,Solis,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1877,8622,2015-01-01,2015-03-31,2015-01-20,Alderman Deborah Graham,500.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-01-20,Graham,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2287,8627,2015-01-01,2015-03-31,2015-02-12,Alderman James Cappleman,250.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-02-12,Cappleman,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2288,8623,2015-01-01,2015-03-31,2015-01-20,Alderman Leslie Hairston,300.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-01-20,Hairston,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,308,8628,2015-01-01,2015-03-31,2015-02-12,Alderman Margaret Laurino,500.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-02-12,Laurino,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,3078,8631,2015-01-01,2015-03-31,2015-02-12,Alderman Michelle A. Harris,500.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-02-12,Harris,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,3079,8626,2015-01-01,2015-03-31,2015-01-27,Alderman Patrick J. O'Connor,1000.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-01-27,O'Connor,HOSPITALITY / RESTAURANT,SMG
2015,23622,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,309,8625,2015-01-01,2015-03-31,2015-01-27,Alderman Joe Moore,250.00,23622,COURTNEY,NOTTAGE,2015-04-06,2015-01-27,Moore,HOSPITALITY / RESTAURANT,SMG
2013,12816,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1238,2612,2013-01-01,2013-03-31,2013-01-16,Alderman George Cardenas,500.00,12816,MICHAEL,KASPER,2013-04-22,2013-01-16,Cardenas,HOSPITALITY / RESTAURANT,SMG
2013,12816,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1239,2609,2013-01-01,2013-03-31,2013-03-12,Alderman Michelle Harris,500.00,12816,MICHAEL,KASPER,2013-04-22,2013-03-12,Harris,HOSPITALITY / RESTAURANT,SMG
2013,12816,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1240,2607,2013-01-01,2013-03-31,2013-02-21,Alderman Brendan Reilly,500.00,12816,MICHAEL,KASPER,2013-04-22,2013-02-21,Reilly,HOSPITALITY / RESTAURANT,SMG
2013,12816,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2832,2611,2013-01-01,2013-03-31,2013-03-27,25th Ward Regular Democratic Organization,500.00,12816,MICHAEL,KASPER,2013-04-22,2013-03-27,NA,HOSPITALITY / RESTAURANT,SMG
2013,12816,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,74,2610,2013-01-01,2013-03-31,2013-02-21,Alderman Richard Mell,300.00,12816,MICHAEL,KASPER,2013-04-22,2013-02-21,Mell,HOSPITALITY / RESTAURANT,SMG
2013,12816,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,841,2613,2013-01-01,2013-03-31,2013-02-21,"Alderman Proco ""Joe"" Moreno",300.00,12816,MICHAEL,KASPER,2013-04-22,2013-02-21,Moreno,HOSPITALITY / RESTAURANT,SMG
2013,12816,7081,15001,,MICHAEL,J,KASPER,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,842,2608,2013-01-01,2013-03-31,2013-02-21,Alderman Jason Ervin,300.00,12816,MICHAEL,KASPER,2013-04-22,2013-02-21,Ervin,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,111,3728,2013-01-01,2013-03-31,2013-03-12,Alderman Michelle Harris,500.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-03-12,Harris,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,1674,3718,2013-04-01,2013-06-30,2013-06-07,Alderman Walter Burnett,500.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-06-07,Burnett,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2067,3721,2013-04-01,2013-06-30,2013-05-09,Alderman Will Burns,1000.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-05-09,Burns,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2068,3719,2013-04-01,2013-06-30,2013-06-07,Alderman Patrick J. O'Connor,500.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-06-07,O'Connor,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2476,3720,2013-04-01,2013-06-30,2013-06-07,Alderman Michele Smith,250.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-06-07,Smith,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2868,3717,2013-04-01,2013-06-30,2013-06-07,Alderman Joe Moore,250.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-06-07,Moore,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2869,3716,2013-04-01,2013-06-30,2013-06-07,11th Ward Democratic Party,500.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-06-07,NA,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2870,3727,2013-01-01,2013-03-31,2013-02-21,Alderman Richard Mell,300.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-02-21,Mell,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,2871,3725,2013-01-01,2013-03-31,2013-02-21,"Alderman Proco ""Joe"" Moreno",300.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-02-21,Moreno,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,4496,3724,2013-01-01,2013-03-31,2013-03-27,25th Ward Regular Democratic Organization,500.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-03-27,NA,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,498,3715,2013-04-01,2013-06-30,2013-06-06,Alderman Mike Zalewski,500.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-06-06,Zalewski,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,499,3726,2013-01-01,2013-03-31,2013-01-16,Alderman George Cardenas,500.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-01-16,Cardenas,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,873,3723,2013-01-01,2013-03-31,2013-02-21,Alderman Brendan Reilly,500.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-02-21,Reilly,HOSPITALITY / RESTAURANT,SMG
2013,14322,7081,15001,Mr.,COURTNEY,C,NOTTAGE,,"Fletcher, O'Brien, Kasper & Nottage, P.C.",SMG,874,3722,2013-01-01,2013-03-31,2013-02-21,Alderman Jason Ervin,300.00,14322,COURTNEY,NOTTAGE,2013-07-19,2013-02-21,Ervin,HOSPITALITY / RESTAURANT,SMG
